1720994400,2419.300048828125,2420.0,2411.300048828125,2412.0
1720998000,2412.0,2413.300048828125,2410.10009765625,2413.199951171875
1721001600,2413.199951171875,2413.699951171875,2411.0,2413.199951171875
1721005200,2413.300048828125,2415.199951171875,2409.60009765625,2414.89990234375
1721008800,2415.0,2415.699951171875,2412.89990234375,2414.0
1721012400,2414.0,2416.800048828125,2413.10009765625,2416.39990234375
1721016000,2416.5,2418.199951171875,2415.39990234375,2416.199951171875
1721019600,2416.300048828125,2418.699951171875,2412.800048828125,2412.800048828125
1721023200,2413.0,2413.10009765625,2406.800048828125,2408.0
1721026800,2408.0,2412.699951171875,2406.10009765625,2412.60009765625
1721030400,2412.60009765625,2416.800048828125,2411.5,2416.699951171875
1721034000,2416.699951171875,2417.300048828125,2413.300048828125,2415.300048828125
1721037600,2415.39990234375,2420.699951171875,2415.39990234375,2419.699951171875
1721041200,2419.699951171875,2425.39990234375,2419.5,2423.0
1721044800,2423.199951171875,2425.800048828125,2418.199951171875,2419.60009765625
1721048400,2419.5,2424.0,2416.300048828125,2423.699951171875
1721052000,2423.699951171875,2437.0,2422.800048828125,2436.5
1721055600,2436.5,2442.39990234375,2436.300048828125,2438.199951171875
1721059200,2438.199951171875,2445.0,2434.60009765625,2435.300048828125
1721062800,2435.300048828125,2435.300048828125,2425.199951171875,2426.300048828125
1721066400,2426.300048828125,2429.5,2424.5,2427.10009765625
1721070000,2427.0,2428.0,2424.800048828125,2426.0
1721073600,2426.10009765625,2428.89990234375,2425.5,2427.39990234375
1721080800,2427.10009765625,2427.300048828125,2425.5,2425.699951171875
1721084400,2425.60009765625,2427.300048828125,2425.60009765625,2427.10009765625
1721088000,2427.10009765625,2427.39990234375,2424.5,2425.800048828125
1721091600,2425.89990234375,2432.60009765625,2425.800048828125,2431.89990234375
1721095200,2432.0,2435.199951171875,2430.800048828125,2435.0
1721098800,2434.89990234375,2436.300048828125,2431.60009765625,2433.60009765625
1721102400,2433.39990234375,2434.199951171875,2429.89990234375,2433.89990234375
1721106000,2433.60009765625,2437.5,2432.800048828125,2436.5
1721109600,2436.5,2438.300048828125,2432.39990234375,2438.300048828125
1721113200,2438.39990234375,2443.89990234375,2437.39990234375,2441.60009765625
1721116800,2441.5,2443.39990234375,2438.199951171875,2441.300048828125
1721120400,2441.5,2448.10009765625,2439.89990234375,2447.10009765625
1721124000,2447.199951171875,2448.199951171875,2444.39990234375,2444.800048828125
1721127600,2444.800048828125,2447.0,2442.800048828125,2444.300048828125
1721131200,2444.10009765625,2448.5,2433.800048828125,2437.300048828125
1721134800,2437.0,2452.60009765625,2435.39990234375,2447.5
1721138400,2447.5,2458.800048828125,2445.199951171875,2456.800048828125
1721142000,2456.89990234375,2470.199951171875,2456.800048828125,2468.10009765625
1721145600,2468.199951171875,2468.39990234375,2462.699951171875,2463.89990234375
1721149200,2463.89990234375,2471.60009765625,2463.39990234375,2469.5
1721152800,2469.5,2471.39990234375,2467.300048828125,2470.300048828125
1721156400,2470.300048828125,2473.60009765625,2468.0,2473.5
1721160000,2473.39990234375,2474.5,2471.699951171875,2473.60009765625
1721167200,2473.199951171875,2474.800048828125,2470.800048828125,2473.699951171875
1721170800,2473.699951171875,2474.5,2472.199951171875,2473.0
1721174400,2473.0,2478.0,2470.800048828125,2473.39990234375
1721178000,2473.300048828125,2486.199951171875,2473.199951171875,2484.60009765625
1721181600,2484.300048828125,2487.39990234375,2474.60009765625,2479.699951171875
1721185200,2479.60009765625,2479.699951171875,2469.0,2476.60009765625
1721188800,2476.699951171875,2477.60009765625,2472.39990234375,2472.60009765625
1721192400,2472.5,2475.60009765625,2470.199951171875,2470.199951171875
1721196000,2470.199951171875,2472.60009765625,2466.60009765625,2471.39990234375
1721199600,2471.39990234375,2479.199951171875,2468.89990234375,2479.10009765625
1721203200,2479.10009765625,2483.39990234375,2476.199951171875,2479.60009765625
1721206800,2479.60009765625,2480.0,2474.300048828125,2479.5
1721210400,2479.699951171875,2480.89990234375,2470.800048828125,2472.300048828125
1721214000,2472.199951171875,2478.0,2471.800048828125,2474.60009765625
1721217600,2474.60009765625,2480.10009765625,2473.199951171875,2478.199951171875
1721221200,2478.199951171875,2488.199951171875,2475.800048828125,2487.699951171875
1721224800,2487.60009765625,2488.39990234375,2465.39990234375,2468.0
1721228400,2468.0,2470.699951171875,2462.10009765625,2468.0
1721232000,2468.10009765625,2469.699951171875,2457.10009765625,2459.89990234375
1721235600,2459.800048828125,2463.699951171875,2456.0,2456.699951171875
1721239200,2456.60009765625,2462.39990234375,2455.5,2462.10009765625
1721242800,2462.199951171875,2464.699951171875,2461.199951171875,2462.300048828125
1721246400,2462.39990234375,2463.699951171875,2461.39990234375,2463.10009765625
1721253600,2462.5,2463.10009765625,2461.39990234375,2462.60009765625
1721257200,2462.5,2465.5,2462.5,2465.0
1721260800,2465.0,2465.199951171875,2461.10009765625,2462.39990234375
1721264400,2462.300048828125,2467.89990234375,2461.199951171875,2466.0
1721268000,2465.800048828125,2469.39990234375,2463.60009765625,2469.10009765625
1721271600,2469.0,2472.39990234375,2468.699951171875,2471.699951171875
1721275200,2471.699951171875,2472.0,2468.199951171875,2468.800048828125
1721278800,2468.800048828125,2473.39990234375,2468.5,2470.39990234375
1721282400,2470.300048828125,2475.39990234375,2467.800048828125,2474.89990234375
1721286000,2475.0,2478.5,2474.199951171875,2475.300048828125
1721289600,2475.5,2477.10009765625,2469.0,2469.39990234375
1721293200,2469.39990234375,2471.0,2468.10009765625,2468.89990234375
1721296800,2468.89990234375,2469.5,2464.699951171875,2467.300048828125
1721300400,2467.300048828125,2469.800048828125,2465.39990234375,2467.699951171875
1721304000,2467.89990234375,2472.39990234375,2465.800048828125,2467.199951171875
1721307600,2467.199951171875,2469.5,2460.199951171875,2467.39990234375
1721311200,2467.39990234375,2473.199951171875,2463.199951171875,2471.699951171875
1721314800,2471.800048828125,2472.39990234375,2464.300048828125,2464.39990234375
1721318400,2464.5,2465.300048828125,2458.800048828125,2459.10009765625
1721322000,2459.199951171875,2460.39990234375,2454.39990234375,2459.300048828125
1721325600,2459.300048828125,2459.5,2453.60009765625,2454.300048828125
1721329200,2454.39990234375,2454.60009765625,2442.89990234375,2445.60009765625
1721332800,2445.699951171875,2456.39990234375,2443.800048828125,2447.89990234375
1721340000,2448.0,2448.39990234375,2446.0,2446.800048828125
1721343600,2446.60009765625,2447.5,2443.60009765625,2443.699951171875
1721347200,2443.800048828125,2443.800048828125,2429.0,2437.300048828125
1721350800,2437.0,2437.5,2423.199951171875,2428.699951171875
1721354400,2428.39990234375,2431.300048828125,2425.0,2431.0
1721358000,2430.800048828125,2432.0,2427.300048828125,2431.699951171875
1721361600,2431.10009765625,2431.800048828125,2426.60009765625,2428.199951171875
1721365200,2428.10009765625,2428.60009765625,2423.39990234375,2425.800048828125
1721368800,2425.699951171875,2426.5,2416.89990234375,2422.300048828125
1721372400,2422.300048828125,2424.5,2415.300048828125,2420.39990234375
1721376000,2420.5,2423.89990234375,2418.60009765625,2422.60009765625
1721379600,2422.699951171875,2423.39990234375,2416.89990234375,2418.199951171875
1721383200,2418.199951171875,2418.5,2412.60009765625,2414.60009765625
1721386800,2414.699951171875,2416.5,2410.60009765625,2412.10009765625
1721390400,2412.199951171875,2412.300048828125,2403.60009765625,2405.800048828125
1721394000,2405.800048828125,2408.699951171875,2395.699951171875,2405.800048828125
1721397600,2405.699951171875,2406.699951171875,2397.699951171875,2399.89990234375
1721401200,2399.89990234375,2410.699951171875,2399.800048828125,2407.300048828125
1721404800,2407.300048828125,2407.89990234375,2401.0,2401.5
1721408400,2401.699951171875,2402.699951171875,2397.300048828125,2400.800048828125
1721412000,2400.800048828125,2401.89990234375,2398.89990234375,2400.300048828125
1721415600,2400.39990234375,2402.0,2398.800048828125,2400.699951171875
1721419200,2400.699951171875,2402.60009765625,2399.60009765625,2402.5
1721599200,2403.699951171875,2413.199951171875,2402.5,2412.800048828125
1721602800,2412.800048828125,2413.699951171875,2410.60009765625,2413.300048828125
1721606400,2413.39990234375,2413.39990234375,2408.699951171875,2409.800048828125
1721610000,2409.699951171875,2414.39990234375,2407.699951171875,2408.5
1721613600,2408.39990234375,2410.0,2405.10009765625,2408.39990234375
1721617200,2408.199951171875,2411.199951171875,2407.5,2408.60009765625
1721620800,2408.39990234375,2408.800048828125,2404.89990234375,2407.199951171875
1721624400,2407.10009765625,2408.800048828125,2404.5,2404.5
1721628000,2404.39990234375,2406.699951171875,2400.699951171875,2403.89990234375
1721631600,2404.0,2406.10009765625,2401.300048828125,2404.0
1721635200,2404.10009765625,2406.199951171875,2401.39990234375,2402.39990234375
1721638800,2402.5,2407.300048828125,2401.39990234375,2406.10009765625
1721642400,2406.199951171875,2410.0,2405.39990234375,2408.39990234375
1721646000,2408.39990234375,2409.199951171875,2399.39990234375,2399.60009765625
1721649600,2399.60009765625,2401.10009765625,2390.199951171875,2395.800048828125
1721653200,2395.699951171875,2401.800048828125,2392.800048828125,2394.10009765625
1721656800,2394.0,2396.39990234375,2385.199951171875,2388.60009765625
1721660400,2389.699951171875,2392.0,2385.60009765625,2387.60009765625
1721664000,2387.699951171875,2394.60009765625,2387.5,2394.300048828125
1721667600,2394.5,2397.800048828125,2393.0,2395.39990234375
1721671200,2395.300048828125,2397.800048828125,2393.699951171875,2397.10009765625
1721674800,2397.0,2401.699951171875,2396.5,2400.60009765625
1721678400,2400.0,2401.0,2397.10009765625,2398.199951171875
1721685600,2398.0,2399.199951171875,2396.300048828125,2396.300048828125
