entry_date,exit_date,direction,entry_price,exit_price,pnl,pnl_pct,strategies,exit_reason,balance,cumulative,peak,drawdown
2026-06-25 00:00:00-04:00,2026-07-02 00:00:00-04:00,SHORT,4030.5,4112.7001953125,-20.394540457139314,-0.20394540457139312,"TSMOM, RSI-2, MomTrend",Stop Loss,9979.605459542861,-20.394540457139314,-20.394540457139314,0.0
2026-07-06 00:00:00-04:00,2026-07-16 00:00:00-04:00,SHORT,4155.10009765625,3985.60009765625,40.71004514058895,0.4079324108114969,"TSMOM, RSI-2, MomTrend",Take Profit,10020.31550468345,20.31550468344964,20.31550468344964,0.0
2026-07-17 00:00:00-04:00,2026-07-22 00:00:00-04:00,SHORT,4012.699951171875,4146.89990234375,-33.511746899056966,-0.33443804123127385,"TSMOM, RSI-2, MomTrend",Stop Loss,9986.803757784393,-13.196242215607327,20.31550468344964,-33.511746899056966
2026-07-23 00:00:00-04:00,2026-07-23 00:00:00-04:00,SHORT,4046.0,4046.0,0.0,0.0,"TSMOM, RSI-2",End of Data,9986.803757784393,-13.196242215607327,20.31550468344964,-33.511746899056966
